,0,1
184,152.98910800000002,-27.20326981
185,152.7704646,-27.63250153
186,152.8543005,-27.59787531
187,152.8540524,-27.5978369
188,153.431029,-28.0204679
189,153.42192269999998,-28.03551031
190,153.53121240000002,-28.16737973
191,153.5047367,-28.15513588
192,153.38224119999998,-27.98641772
193,153.4119359,-27.96038339
194,153.4158284,-27.9732915
195,153.4310952,-28.00523667
196,153.4184491,-28.09030187
197,152.03968369999998,-28.21933189
198,149.16580190000002,-21.12785426
199,145.773726,-16.91775437
200,0.0,0.0
201,139.4846375,-20.73175915
202,153.0522011,-27.58637006
203,152.9920361,-27.44557605
204,153.0363043,-27.45720632
205,153.0356409,-27.45545107
206,153.0725525,-27.52883747
207,153.07235490000002,-27.322088399999995
208,152.9762701,-27.55739873
209,153.0171851,-27.36378346
210,152.98121650000002,-27.08873569
211,0.0,0.0
212,153.2704655,-27.54439622
213,153.08695459999998,-27.24217231
214,153.0879021,-27.22689105
215,153.0297724,-27.19677969
216,153.0582946,-27.4282179
217,153.0330313,-27.427089000000002
218,152.95630459999998,-27.38593066
219,152.99082119999997,-27.42114589
220,153.4106076,-28.00657689
221,153.1373362,-26.79922688
222,153.5292143,-28.16785922
223,153.08625769999998,-26.65290074
224,153.3359176,-27.95370168
225,153.40721619999997,-27.93811719
226,153.4276161,-28.00852663
227,153.37580359999998,-27.93155709
228,153.3820508,-28.081498699999997
229,149.19019450000002,-21.12840989
230,146.7252243,-19.31849137
231,146.0267928,-17.518544100000003
232,0.0,0.0
233,152.94568280000001,-27.57723489
234,153.030996,-27.51371373
235,153.00231609999997,-27.46053078
236,153.0152615,-27.46702619
237,152.9734216,-27.58793071
238,152.9753436,-27.62935711
239,152.9393332,-27.50324706
240,152.9716543,-27.501474100000003
241,153.0117003,-27.33064477
242,153.00934530000004,-27.54847061
243,153.008162,-27.40813793
244,153.0200065,-27.48012282
245,153.05965890000002,-27.343718
246,153.15609730000003,-27.6969018
247,152.9565552,-27.1217645
248,152.97282909999998,-27.30425687
249,153.1166551,-27.230997499999997
250,153.116407,-27.20534157
251,153.127565,-27.59625153
252,153.142663,-27.65728321
253,153.0424729,-27.66114429
254,153.032799,-27.42788884
255,153.4354063,-28.04673107
256,153.4376866,-28.05995587
257,153.539045,-28.16838861
258,153.0903174,-26.65626534
259,153.10733259999998,-26.4065966
260,153.3951285,-27.99328463
261,153.42755559999998,-27.99591011
262,152.002356,-27.56330849
263,152.002356,-27.56331214
264,153.4695085,-28.13327833
265,0.0,0.0
266,151.94984119999998,-27.58141626
267,150.3087585,-28.54144136
268,150.5360791,-23.35581444
269,146.7824185,-19.27553698
270,152.9567925,-27.56122761
271,153.06491440000002,-27.59591973
272,153.0267046,-27.47126434
273,152.99994709999999,-27.4782972
274,153.0289699,-27.48576562
275,153.0345164,-27.49465566
276,153.0325226,-27.48602916
277,153.03549180000002,-27.47111857
278,153.0405239,-27.48845271
279,153.1259087,-27.49078527
280,153.04765369999998,-27.36991728
281,152.9819321,-27.29370064
282,152.97697250000002,-27.25089183
283,153.031396,-27.68260999
284,153.18514059999998,-27.518473999999998
285,153.06481340000002,-27.40239899
286,152.9324241,-27.39517624
287,152.98022849999998,-27.41648369
288,152.9323875,-27.39490235
289,153.14717190000002,-27.058284999999998
290,153.3951184,-28.06805359
291,153.44081819999997,-28.06767492
292,153.1367776,-26.79780228
293,153.14058889999998,-26.80385334
294,153.11042880000002,-26.69466061
295,153.3476079,-28.01592843
296,153.3524868,-27.98437409
297,153.0468834,-26.39758843
298,153.4135594,-27.99479789
299,153.3674595,-27.96366149
300,153.3942526,-27.96176623
301,153.0452795,-26.77300878
302,152.6507756,-26.179570499999997
303,151.9495833,-27.582777399999998
304,150.50539640000002,-23.3419014
305,150.52836340000002,-23.3441906
306,149.21863869999999,-21.42587146
307,146.8160594,-19.25462308
308,145.7714324,-16.92300696
309,153.04822080000002,-27.62370321
310,152.9235725,-27.59428818
311,153.0584385,-27.59942146
312,153.0013834,-27.46109693
313,153.0224629,-27.47163846
314,153.0793744,-27.53830297
315,152.984779,-27.47853218
316,153.0921114,-27.58058883
317,153.0382491,-27.57043591
318,153.10749840000003,-27.57806576
319,153.11964369999998,-27.53661716
320,153.04018269999997,-27.50178262
321,153.02350959999998,-27.37363635
322,153.1810048,-27.70519658
323,153.1535199,-27.69500262
324,153.2797979,-27.58050073
325,153.0931759,-27.23696456
326,153.12564030000001,-27.6126441
327,153.040335,-27.66739293
328,153.0480388,-27.43279031
329,153.03141409999998,-27.43584342
330,153.062001,-27.40426666
331,153.4292464,-28.02570039
332,153.4323769,-28.03759938
333,153.0677654,-26.64065437
334,153.1098922,-26.68160254
335,153.07160080000003,-26.65652708
336,152.9590476,-26.6242841
337,153.401522,-27.9027521
338,152.33663280000002,-24.86947535
339,152.3594752,-24.87043514
340,151.9519116,-27.55157045
341,151.96424309999998,-27.54720241
342,151.9208769,-27.53749043
343,150.52379109999998,-23.355171300000002
344,150.5064516,-23.39161012
345,149.1935918,-21.1414991
346,146.791732,-19.27962364
347,145.74146430000002,-16.91012525
348,145.74686509999998,-16.9579095
349,139.5022311,-20.72657154
350,139.4972779,-20.73144892
351,152.91599680000002,-27.60567612
352,152.9713515,-27.44841329
353,153.0181268,-27.46082008
354,153.0818065,-27.53855879
355,153.08340259999997,-27.59800305
356,153.0998503,-27.58440067
357,153.0422481,-27.49798491
358,153.14282680000002,-27.46078099
359,153.0357358,-27.39409849
360,153.0168775,-27.36068934
361,153.19492219999998,-27.72175636
362,153.23118459999998,-27.74027319
363,152.9490304,-27.09735545
364,0.0,0.0
365,152.9920469,-27.24556073
366,153.1257716,-27.59794737
367,153.1204381,-27.615544500000002
368,153.04314730000002,-27.67036114
369,153.2085279,-27.53568101
370,153.2167612,-27.50637943
371,153.41188630000002,-28.01129181
372,153.4339061,-28.07309478
373,153.1382996,-26.80127916
374,153.12231509999998,-26.768889899999998
375,153.49253380000002,-28.14265892
376,153.3137711,-27.89121577
377,153.1101449,-26.67583893
378,153.0003035,-26.67391502
379,153.4274188,-27.99674933
380,153.3955549,-27.92698657
381,152.3399691,-24.86846938
382,152.3729844,-24.88154986
383,152.34982030000003,-24.87630491
384,151.94128469999998,-27.57229481
385,151.9365697,-27.5666151
386,150.5355075,-23.35968353
387,149.1780043,-21.14203493
388,146.7616447,-19.29829111
389,146.76308469999998,-19.31336223
390,145.7614312,-16.90915988
391,145.7404089,-16.95646824
392,145.6669097,-16.83083571
393,152.9398869,-27.55535941
394,153.1024981,-27.50543855
395,153.0716719,-27.52930503
396,153.0973115,-27.46425477
397,153.02742450000002,-27.49770763
398,153.03289080000002,-27.48414798
399,153.281936,-27.58523852
400,153.1318946,-27.58858517
401,153.1007254,-27.65054733
402,153.1184791,-27.64333275
403,153.0184091,-27.69231217
404,153.235614,-27.52459549
405,153.0747471,-26.62119653
406,153.37514850000002,-27.98371508
407,153.4084384,-27.94951558
408,153.3637866,-27.94496062
409,153.3460729,-27.95122649
410,153.34704440000002,-28.0330537
411,151.94923500000002,-27.58471637
412,151.94927819999998,-27.58431705
413,150.51349390000001,-24.40211477
414,149.1950411,-21.14234428
415,145.7463324,-16.93809111
416,153.1670785,-27.65594459
417,153.17111599999998,-27.66251992
418,152.9448841,-27.57649062
419,152.94260680000002,-27.59637096
420,153.0810769,-27.59889423
421,152.9893271,-27.44585821
422,153.0337764,-27.45996186
423,153.070325,-27.57185472
424,153.0661163,-27.56100343
425,153.0917664,-27.5471479
426,153.0148701,-27.35372435
427,152.9589209,-27.12432634
428,153.0967415,-27.67438922
429,152.98099309999998,-27.16967452
430,153.0947217,-27.36169426
431,152.86647380000002,-27.6075716
432,152.86029580000002,-27.64498666
433,0.0,0.0
434,153.41357319999997,-27.9627098
435,153.3988553,-27.92152327
436,152.6563404,-26.19077763
437,151.9569483,-27.55192962
438,151.9464508,-27.554436300000003
439,153.0113019,-27.468538899999995
440,153.0264876,-27.46119505
441,153.0047062,-27.47124276
442,153.01339209999998,-27.46480595
443,153.0378293,-27.44778472
444,152.9472111,-27.52633079
445,153.02493080000002,-27.53293822
446,153.0599368,-27.45140602
447,153.0868158,-27.57997261
448,153.05185559999998,-27.48777933
449,153.0621845,-27.370655
450,153.1106896,-27.224610499999997
451,153.1067148,-27.63028049
452,153.1233775,-27.61542166
453,153.0636738,-27.40382928
454,153.0339521,-27.42144202
455,153.0457196,-27.44113595
456,152.9446115,-27.40975187
457,153.4281639,-28.05399747
458,153.3141361,-27.88476709
459,153.339136,-28.00105433
460,0.0,0.0
461,153.3784995,-27.999172700000003
462,153.41836469999998,-27.96939272
463,153.4224758,-27.97921262
464,153.40401519999998,-27.92332267
465,153.431601,-28.10234137
466,152.95860369999997,-26.85388538
467,152.3466387,-24.86674323
468,152.8727809,-25.28430388
469,149.2146418,-21.42115104
470,146.7256309,-19.30597982
471,146.7803626,-19.31304625
472,152.9285754,-27.55579987
473,152.932876,-27.60081852
474,0.0,0.0
475,153.03862819999998,-27.50410485
476,153.0159122,-27.46523212
477,153.0377552,-27.44776008
478,153.02708080000002,-27.54435267
479,153.0394672,-27.56326364
480,153.0352879,-27.46653977
481,153.11051,-27.472009600000003
482,152.98120319999998,-27.2560283
483,153.1447603,-27.64410241
484,153.1396694,-27.63966662
485,153.1228389,-27.61191462
486,153.1304714,-27.66654654
487,152.7630615,-27.61504105
488,153.0271024,-27.4375706
489,152.9870133,-27.397620399999997
490,152.98701599999998,-27.39761688
491,152.9904118,-27.40576558
492,152.84281130000002,-27.59616031
493,152.8441003,-27.5963457
494,153.14990369999998,-27.0606497
495,153.40254480000002,-28.00980944
496,153.3910765,-28.00991925
497,153.4380773,-28.057569899999997
498,153.43000759999998,-28.02885884
499,153.10155759999998,-26.66112833
500,153.0829422,-26.64456584
501,152.9991121,-26.67305981
502,153.4138499,-27.96309882
503,153.42738319999998,-27.986639299999997
504,153.35391059999998,-28.070150399999996
505,152.6940845,-25.53677155
506,151.9597823,-27.57566128
507,151.9279201,-27.56562401
508,151.9586399,-27.56175471
509,150.5284466,-23.37189369
510,150.528099,-23.34503996
511,150.4995043,-23.39538754
512,146.7642865,-19.28603255
513,146.8156294,-19.27365883
514,153.1745466,-27.662614399999995
515,152.94546090000003,-27.57525239
516,153.015196,-27.56698037
517,152.9867167,-27.45808965
518,153.02409330000003,-27.47184621
519,153.0243251,-27.46629328
520,153.01343740000002,-27.46642493
521,153.0482996,-27.4525653
522,152.9867345,-27.48995464
523,152.98205819999998,-27.47798914
524,153.0787752,-27.56059958
525,153.06427109999998,-27.56074857
526,153.13224269999998,-27.54711481
527,153.10748700000002,-27.57805777
528,153.0982758,-27.58339295
529,153.0182408,-27.4739586
530,153.0474289,-27.47881645
531,153.03769409999998,-27.36176594
532,153.0465685,-27.37598971
533,153.0385611,-27.35740285
534,153.0210004,-27.36441099
535,152.9476815,-27.10528736
536,152.9655493,-27.30086091
537,153.0934498,-27.22663744
538,152.76213930000003,-27.62039136
539,152.7513955,-27.61444412
540,152.760306,-27.62960127
541,152.7698844,-27.622849300000002
542,152.7648393,-27.61643705
543,153.06551149999999,-27.43894426
544,153.0888525,-27.43512427
545,153.0021978,-27.42708459
546,153.4232404,-28.01793703
547,153.118043,-26.683474800000003
548,153.10235169999999,-26.69890615
549,152.7504847,-27.64855911
550,152.6527467,-26.18108467
551,152.6943095,-25.53680829
552,151.94774640000003,-27.59298684
553,151.9505784,-27.56372585
554,149.18867230000004,-21.14781777
555,147.40775359999998,-19.57515403
556,146.2615209,-20.07660908
557,146.15370259999997,-18.65807808
558,0.0,0.0
559,146.761068,-19.30234823
560,146.7619085,-19.29480333
561,145.7433115,-16.9316196
562,146.0237795,-17.52388021
563,153.00668149999998,-27.45459605
564,153.0326128,-27.45875363
565,152.9590154,-27.58853047
566,152.9860535,-27.47864487
567,153.089585,-27.46420644
568,153.10756669999998,-27.45736001
569,0.0,0.0
570,153.04994969999998,-27.56292538
571,153.082762,-27.55923665
572,153.10635449999998,-27.57874366
573,152.9778146,-27.13137404
574,153.11212659999998,-27.23825994
575,153.07213969999998,-27.21400094
576,153.13554399999998,-27.59717568
577,153.0424834,-27.66116547
578,153.0325868,-27.68889348
579,152.750493,-27.64383114
580,152.7479355,-27.62256891
581,153.0143987,-27.4251565
582,153.0779665,-27.41192172
583,153.00726819999997,-27.43830989
584,152.87631340000002,-27.60025088
585,152.9343729,-27.61462089
586,153.4930495,-28.14450173
587,153.10544869999998,-26.67938667
588,153.4109211,-27.97638455
589,153.4273468,-27.9986226
590,153.42455790000002,-27.99877748
591,153.3603732,-28.05216399
592,152.3475165,-24.88255408
593,152.8391667,-25.28169572
594,151.9407951,-27.57400448
595,151.95919730000003,-27.56576746
596,148.2484524,-20.01390383
597,146.26529480000002,-20.07422211
598,145.7690258,-16.91611446
599,145.7415774,-16.9168686
600,145.74292490000002,-16.95266462
601,153.18865390000002,-27.68420803
602,152.9451148,-27.57610453
603,152.95647130000003,-27.44576101
604,153.0223693,-27.46908305
605,153.0279188,-27.46621057
606,153.0304474,-27.46567197
607,153.05294519999998,-27.5109815
608,153.0289418,-27.44967781
609,153.0398564,-27.46234558
610,152.94678340000002,-27.49949876
611,152.993175,-27.47704789
612,152.98930900000002,-27.47866014
613,153.1043752,-27.45105438
614,152.98290649999998,-27.53237935
615,152.9792976,-27.56407319
616,153.1007178,-27.61807465
617,153.1163841,-27.54527488
618,153.09221069999998,-27.57597301
619,153.0645084,-27.54708835
620,153.0344127,-27.47852389
621,153.0189363,-27.48768743
622,153.1742115,-27.44433599
623,153.1163131,-27.47563114
624,153.0429711,-27.35451531
625,153.20247959999998,-27.71367591
626,152.975775,-27.09035741
627,153.0819661,-27.23463654
628,153.1542179,-27.64015599
629,153.1259886,-27.61998286
630,153.1445439,-27.64340852
631,153.17960019999998,-27.51319041
632,153.1921896,-27.52013595
633,152.7537483,-27.61390781
634,152.7428779,-27.58737777
635,152.7492844,-27.62478626
636,153.0608023,-27.40153556
637,153.0177575,-27.4262857
638,153.0618513,-27.41141657
639,153.0996915,-27.44266004
640,152.9614824,-27.40215168
641,152.9935361,-27.41744753
642,153.437842,-28.063475699999998
643,153.34137009999998,-27.98636006
644,153.38362980000002,-27.95386197
645,153.4072867,-27.97210152
646,153.3939127,-27.97008624
647,153.40733,-27.93810116
648,153.3851059,-27.92142782
649,153.44163930000002,-28.10600637
650,152.9576521,-26.85488063
651,152.6603136,-26.18932449
652,152.84883430000002,-25.2896154
653,151.92770880000003,-27.5408577
654,151.95469880000002,-27.54370008
655,151.9467749,-27.56985239
656,146.7409503,-19.30459343
657,146.79805919999998,-19.27152222
658,146.82549319999998,-19.25454602
659,146.79006669999998,-19.25013342
660,145.647726,-16.81926294
661,152.9596294,-27.57219581
662,153.0305801,-27.45698762
663,153.058615,-27.49349841
664,153.0316283,-27.45594233
665,153.0962821,-27.46956041
666,153.10203049999998,-27.45599901
667,153.1618426,-27.45628742
668,153.05483030000002,-27.37720715
669,152.9597841,-27.12925857
670,152.9725327,-27.08766609
671,153.2551186,-27.53198453
672,152.96903269999999,-27.29747223
673,153.1502552,-27.64687667
674,153.1024385,-27.6379416
675,153.1933658,-27.52577473
676,153.0244695,-27.19186091
677,152.7602975,-27.62440498
678,153.1186766,-27.38280479
679,152.96198280000002,-27.40559053
680,152.93239230000003,-27.39485981
681,153.4063629,-28.06536133
682,153.39038069999998,-28.03207494
683,153.3917834,-28.03055633
684,153.40056289999998,-27.93564635
685,153.376174,-27.96955973
686,0.0,0.0
687,153.35231069999998,-28.048887800000003
688,153.36084409999998,-28.06448695
689,153.0295816,-27.82145403
690,153.129554,-26.72069868
691,153.1298616,-26.70535868
692,152.3574288,-24.88527258
693,151.9724421,-27.57144738
694,151.9319827,-27.56254395
695,150.52389490000002,-23.35449289
696,150.4998497,-23.40653065
697,149.1602489,-21.15188375
698,149.18967980000002,-21.14804171
699,146.1639844,-18.64855526
700,146.8200396,-19.25752761
701,146.7886253,-19.26307008
702,145.7467105,-17.02511287
703,153.18461630000002,-27.675810700000003
704,152.98914150000002,-27.43913307
705,153.01533700000002,-27.46342341
706,153.00080559999998,-27.45865504
707,152.9958645,-27.47363244
708,153.1050013,-27.45811536
709,153.0609474,-27.35670814
710,153.1086213,-27.63385263
711,152.7480534,-27.58820672
712,153.0805756,-27.42921061
713,153.1000847,-26.67603484
714,153.3381428,-27.99944863
715,153.3837523,-27.95393855
716,153.38582759999997,-27.91991265
717,0.0,0.0
718,150.5135281,-24.40207834
719,147.398901,-19.57986533
720,145.48359140000002,-17.26459903
721,145.77633380000003,-16.91886624
722,0.0,0.0
723,153.1871553,-27.6579549
724,153.02383669999998,-27.46804772
725,153.02129430000002,-27.46880771
726,153.0487889,-27.49888052
727,153.0181595,-27.65728214
728,153.0115094,-27.54141752
729,153.10694530000004,-27.57702729
730,153.04045190000002,-27.493383500000004
731,153.0279711,-27.39293866
732,153.0475879,-27.21316594
733,153.0226706,-27.42423816
734,153.04439240000002,-26.76902103
735,153.05098769999998,-26.68568791
736,153.0810094,-26.64442358
737,153.0463499,-26.73242979
738,153.41988510000002,-27.97398292
739,153.4275447,-27.98669067
740,153.43133319999998,-28.01396947
741,152.341101,-24.89033716
742,152.8470012,-25.28944477
743,149.18238169999998,-21.14706483
744,146.8186072,-19.26489814
745,146.8022553,-19.24404732
746,145.7718916,-16.91951205
747,153.0446612,-27.63844093
748,153.1003374,-27.48839063
749,0.0,0.0
750,153.0849628,-27.59014785
751,153.0660615,-27.56102133
752,153.17477759999997,-27.44492244
753,153.13613930000002,-27.43859752
754,153.13613830000003,-27.43859911
755,153.023397,-27.37371171
756,153.01494680000002,-27.37143368
757,152.9639653,-27.08609822
758,153.26734119999998,-27.52788119
759,153.22209099999998,-27.50285632
760,153.13226630000003,-27.54700463
761,152.98587880000002,-27.1870566
762,152.7602686,-27.62957043
763,153.0410899,-27.43053891
764,152.86955790000002,-27.60598332
765,152.9162861,-27.63536189
766,153.43369769999998,-28.04009536
767,153.0944321,-26.66862454
768,153.0931563,-26.65940276
769,153.0961681,-26.67583931
770,153.4270635,-27.99859129
771,153.4291342,-27.99683561
772,153.4616761,-28.10065981
773,152.3660011,-24.88398942
774,152.66630800000001,-26.19918778
775,152.8470474,-25.28946615
776,151.944773,-27.57586175
777,151.2680674,-23.8564509
778,146.79926469999998,-19.29451979
779,145.7579416,-16.93015485
780,145.7693439,-16.91869322
781,153.0607324,-27.58788293
782,152.9442668,-27.44326678
783,153.08740790000002,-27.48138302
784,153.02746000000002,-27.47332932
785,153.0302482,-27.46170428
786,153.05610049999999,-27.48655519
787,152.9635596,-27.50295609
788,153.035713,-27.48032417
789,153.020432,-27.47622763
790,153.01206200000001,-27.38673556
791,153.0667771,-27.33757689
792,152.97684850000002,-27.34972057
793,152.9576245,-27.11287684
794,153.2819139,-27.58512787
795,153.10718,-27.24232281
796,153.0148929,-27.42227362
797,153.03952980000003,-27.41735246
798,153.0481436,-27.42806337
799,152.9035729,-27.61109299
800,152.86514119999998,-27.61133148
801,152.8326685,-27.59763875
802,153.34154569999998,-27.99375511
803,153.3265619,-27.99364112
804,153.4131094,-28.00588763
805,153.45916699999998,-28.12424987
806,152.6942099,-25.53683173
807,152.69906530000003,-25.53988826
808,148.7867098,-26.57334885
809,150.5253619,-23.34067195
810,149.1747897,-21.14337712
811,149.1837396,-21.14715301
812,149.15812250000002,-21.12049587
813,146.0292821,-17.52422472
814,153.0346587,-27.61856777
815,0.0,0.0
816,153.016436,-27.56042197
817,153.03231090000003,-27.50774264
818,152.99167309999999,-27.4457641
819,153.10208280000003,-27.491487300000003
820,153.0272302,-27.46555849
821,153.0259332,-27.476376000000002
822,153.0629937,-27.50656912
823,153.058595,-27.49361385
824,153.0434778,-27.45354704
825,152.9635403,-27.5030815
826,153.0206696,-27.54319451
827,152.9799456,-27.52217774
828,153.0160441,-27.41548703
829,153.0867273,-27.580344800000002
830,153.1002004,-27.5845353
831,153.0274552,-27.49162791
832,153.0430153,-27.47922757
833,153.0398906,-27.49070945
834,153.1670919,-27.48485569
835,153.0159044,-27.35530773
836,153.1857842,-27.71680523
837,152.95984130000002,-27.08512082
838,152.9454579,-27.07871209
839,152.9838034,-27.29602809
840,153.1161986,-27.21475399
841,153.1248591,-27.61392873
842,153.0315331,-27.44102226
843,153.0586639,-27.41384686
844,153.0313502,-27.43632717
845,153.0766514,-27.41131686
846,153.0813556,-27.42990118
847,153.0879514,-27.39394677
848,152.9178576,-27.64156401
849,153.4343702,-28.04284939
850,153.4364142,-28.05072662
851,153.535598,-28.16813094
852,153.10336740000002,-26.66486573
853,153.1019761,-26.70147518
854,153.32125469999997,-27.99277809
855,153.4095709,-27.95678573
856,153.427551,-27.99596281
857,153.3944423,-27.88578622
858,153.3851124,-27.92144404
859,152.7759949,-27.65288905
860,152.6578825,-26.18876892
861,151.950478,-27.54535956
862,151.95866130000002,-27.56175723
863,150.5168007,-23.34386442
864,150.50290969999998,-23.37720567
865,149.1723852,-21.10205941
866,148.24544699999998,-20.01251597
867,146.7594215,-19.28114508
868,146.7720653,-19.26504958
869,146.8163525,-19.25664758
870,145.77946369999998,-16.92632964
871,145.74213459999999,-16.98571928
872,0.0,0.0
873,153.04011519999997,-27.59944115
874,152.98925580000002,-27.445921999999996
875,153.02861969999998,-27.45902387
876,153.0719659,-27.51544814
877,153.09536980000001,-27.61729171
878,153.0680885,-27.54999168
879,153.01871369999998,-27.47376148
880,153.1124997,-27.46360741
881,152.9766899,-27.1058352
882,153.1109536,-27.22277074
883,153.13614750000002,-27.60811796
884,153.03119819999998,-27.68133289
885,152.9647395,-27.15421132
886,152.750299,-27.61740774
887,152.95024180000001,-27.41240016
888,152.87496769999998,-27.62675196
889,153.4293178,-28.02591241
890,153.0958021,-26.66028723
891,152.9602411,-26.63124386
892,153.41794860000002,-27.99782905
893,153.4015092,-27.902714899999996
894,152.28179519999998,-27.55345094
895,153.4652829,-28.10794821
896,152.83709119999997,-25.28809797
897,146.2589914,-20.07631274
898,145.7683151,-16.91934462
899,153.09867519999997,-27.50500049
900,152.9857709,-27.45708916
901,153.0840631,-27.4676947
902,153.09221440000002,-27.57598852
